Page,Text,Label
Pinoy Trending News,"Just so you know, the NUJP (National Union of Journalist of the Philippine) released an official statement expressing concern that the hat policemen's unannounced homes visits to some reporters would only make more media workers vulnerable to threats and attacks. Of course, the NUJP clarified they understand the noble intention of the PNP but they noted lapses in the execution because of lack of coordination. In that regard, retired broadcaster Jay Sonza cannot help but take a swipe at former colleagues in the news and broadcasting industry. In a Facebook post, Sonza said that the journalism profession isn't for cowards, pretentious and full of themselves. Sonza added that if you are not ready for any eventuality like getting vilified and what not, scratch off journalism profession as an option of your career choice. Sonza said his secrets how he retired unharmed from the journalism profession are prayers, the truth, staying humble but at the same time security conscious and knowing how to defend himself. Sonza said journalists who demand from the same government personal security protection while claiming to be the watchdog of government is ""kab@liw@n"". You may now read Jay Sonza's original FB post. Ang pagiging mamamahayag ay hindi para sa mga taong walang bayag, mapagkunwari at ubod ng yabang. If you are not ready to be vilified, maimed or die, choose another profession. Journalism is not for your kind. Your best protection in the practice of your profession is prayer, the truth, be humble, be security conscious, be smart & be alert at all times, learn self-defense, arm yourself. You do not claim to be the watchdog of government and at the same time demand from the same government, personal security protection. That's just crazy. Kabaliwan! ",1
Pinoy Trending News,"Wow! Ka Tunying's (Anthony Taberna in real life) just invited a basher to a cup of coffee or tea in his restaurant. The broadcaster and vlogger offered the nice gesture to the basher, a rabid Kakampink, knowing his critic started the boycott call of his restaurants. But before that, Ka Tunying who took offense of the critic's generalization that all 31 million voters of PBBM have no purchasing power or penniless dismissed that notion as untrue. He also denied rumor Ka Tunying's restaurants are hurt by their boycott call, claiming the sales of his restaurants are still okay. BTW, the Kakampink supporter was triggered by Ka Tunying who made the remark that the Kakampinks aren't learning their lesson that cancelling businesses owned by what they call Marcos enablers does not work. For example, #BoycottShopee, #EngBee Tin and what. Out of anger, the Kakampink critic urged fellow Kakampinks to boycott Ka Tunying's restaurants to teach him a lesson that will hurt his pocket. By the way, Ka Tunying's FB post is now trending, generating 19,600+ reactions, 4,400+ comments and 455 shares in just 3 hours and counting. You may now read Ka Tunying's original FB post to learn more what the other things he said to the Kakampink supporter. Kung Grabe naman si Sir Ding. Ano naman ang tingin mo sa mga hindi kakampink-gipit na gipit? Walang pambili? Eh di ikaw na ang may purchasing power! Wag ka magagalit at magugulat Sir Ding pero sa atin lang ito hano? Maayos naman po ang sales ng Ka Tunying's. Salamat sa pagtangkilik ng mga nasarapan sa aming pagkain at iba pang produkto. At karamihan dun ay hindi naman po Kakampink pero may pambili naman po. Yung ibang Ka Tunying's employees, yun ang Kakampink pero mabait naman. masama pa rin ang loob mo Sir Ding sa sinabi kong wala kayong kadala-dala, subukan nyong unawain mabuti ang mensahe. Maikli lang naman. Ang pagboycott bagamat isang lehitimong paraan ng protesta ay nakatutulong pa madalas sa ibinoboycott (kinacancel) na tao, organisasyon, kumpanya, produkto at iba pa. Sa maikling salita, natutulungan nyo pa yung inaaway nyo Sir. Ayaw nyo bang alisin ang pait sa puso nyo? Halika at magkape tayo dito sa Ka Tunying's Sir Ding. Pagkasarap ng Barako latte! Nakakagaan ng pakiramdaman pati na yung hibiscus tea. Saraaap! Puwede mo rin tikman ang aming egg pie, pampaalis umay! Pagsisilbihan kang maige ng staff namin na kapwa mo Kakampink pero masarap kasama Happy Monday po. Alabyu, bye! ",1
Pinoy Trending News,"Huwaaaaaaaaat??? This is the initial reaction of Atty. Nick Nangit, a known pro-Duterte influencer to the revelation of Tokyo Olympics gold medalist Hidilyn Diaz that she's facing another funding issues for her training. ICYMI, the Philippines 1st and lone gold medalist in the Tokyo Olympics is training for the 2024 Paris Olympics and once again, she ran to her mainstream media friends and told them about her funding issues. While some pinoys are sympathetic to her cause, some Pinoy netizens, especially the so-called pro-Duterte crowd, including Atty. Nick Nangit are sending strong message to Hidilyn to not expect financial help, even sympathy from them. In a Facebook post, Atty. Nick asked Ms. Hidilyn Diaz how come she is having funding issues in light of the many incentives she received that most ordinary Pinoys can only dreamed of after delivering the Philippines 1st Olympic gold medal? Where did all your money go? What are your expenses? Are the financial support the government give you for your training not enough? Atty. Nick asked. Why not talk to the PSC first (instead of taking your case to socmed)? Or better yet, ask financial help from your Ninang (Leni)? Atty. Nick's FB followers took the cue from him and did not respond positively to Hidilyn Diaz's appeal for financial help. Instead, Pinoy netizens made hurtful remarks towards the Tokyo gold medalist in weightlifting. ""Its not enough. She wants more!!!! Dilawan move..."" wrote one person. ""Nung nanalo ka parang hindi ka man lang nagpasalamat sa pamahalaan. Pag sure diha dzae ka ng NINANG mo"" another person took this as an opportunity to reproach Diaz for being an ingrate. anak ""Naging mukhang pera na cya. Magpa sponsor ka sa angat buhay ni lenifink. Di ba Kakampink ka.... commented another. This netizen enumerated all the reasons why she is not a fan of Hidilyn Diaz from the get go. From the start, I dont like her. True blooded dilawan yan! Puro angal sa gobyerno. May sweldo yan sa AFP plus sa other govt agencies,pwera pa sa mga sponsors. Kulang pa din? Hindi kc dilawan nakaupo kaya puro angal. Buti pa si Alex Eala, nagtagalog sa speech, walang angal kahit gumagastos din ng sariling pera ang pamilya. Finally, this netizen held no punches in criticizing Hidilyn Diaz for asking money for her training. Best talent talaga nya ang hingi dati pa yan duterte admin pa. Mahilig sa online limos You may now read Atty. Nick's original FB post below. Ang dami mo nang tinanggap na hindi kikitain ng pangkaraniwang mamamayan, tapos may problema ka pa rin sa pondo? Saan napunta ang kaperahan mo, at ano ba pinagkakagastusan mo? Kulang pa ba ang suportang pinansiyal na ibinibigay ng pamahalaan sa iyong training? Bakit hindi ka makipag-ugnayan muna sa PSC (imbes na sa socmed agad), o kaya hingi ka na lang kay la loba negra o sa ninang mong sinasamba ng mga insekto! Kaloka!!! ",1
Pinoy Trending News,"The much-ballyhooed Leni Robredo Harvard teaching stint turned out to be all hype but no fireworks if judging by the reactions and comments on social media by Robredo's critics including retired broadcaster and now YouTuber Jay Sonza. In a Facebook post, Jay Sonza circled in on the photo of Leni Robredo showing the former VP sitting at the top end of what appears to be a conference room with a number of students, I counted 14, to deliver her lecture. Sonza said he can't imagine the venerable and esteemed former VP of the Republic of the Philippines Doc Leni Robredo is giving an intimate tutorial cum lecture to only a dozen of people. Sonza can't help but compare his experience as a lecturer at De La Salle University and UP Diliman with Leni Robredo's Harvard stint. According to him, when he gave a lecture at De La Salle University, more or less 150 students of mass comm were in attendance. Likewise when he gave a professional lecture at UPD before polsci and journalism students, if not more than his De La Salle lecture. You may now read Jay Sonza's original FB post below. The last time I gave a lecture at De La Salle University, there were more or less 150 students of mass communications, journalism and social sciences students in attendance. More than the same number of students attended the professorial lecture I gave before political science and journalism students of the University of the Philippines - Diliman Campus. I did not imagine that the esteemed and venerable former vice president of the Republic of the Philippines, Doc Maria Leonor Gerona viuda de Robredo (Honoris Causa) is giving an intimate tutorial cum lecture to only a dozen people at the Loida Lewis funded Harvard-Kennedy in NYC. And, with matching ""merienda siena"" pa. Nonetheless, her stint must have been fully documented by a team of audio-visual techies, social media content creator and lobby team. Congratulations Manay. Wala kang kakupas-kupas sa paninira sa sariling mong bansa sa harap ng mga dayuhan. You have been consistent. Way to go Leni. ",1
Pinoy Trending News,"With fingers crossed and prayer in their lips, the critics of SOJ Boying Remulla waited with great anticipation for the news of PBMM announcing he is letting go of embattled SOJ Boying Remulla's after his son was nabbed for allegedly receiving a parcel from abroad which turned out to be high grade banned weed worth more than a million pesos. But after a day of waiting, dashed hopes and teeth gnashing dominated the mood in the camp of SOJ Boying Remulla's critics after PBBM issued a statement saying he has found no valid reason to let go of SOJ Remulla for the simple reason that his mature son did something against the law, thus the critics of SOJ Remulla were left with dashed hopes and perhaps reduced to teeth gnashing. But before PBBM made the statement, Ms. Krizette Laureta Chu of Manila Bulletin seemed to know that the critics of SOJ Remulla were in for a huge letdown. In a Facebook post, Ms. Chu said that if there is anyone who certainly knows by heart the adage ""The sins of the father are not the sins of the son,"" and vice versa, it is but PBBM. Chu asserted that PBBM will never do that to SOJ Remulla because he knows the pain. You may now read Ms. Chu's original FB post, which is so popular among her supporters and netizens, generating 10,000+ reactions, 669 comments and 68 shares in just 10 hours and counting. Yung mga umaasa na tatanggalin ni PBBM si SOJ Remulla, mali kayo. Hindi nyo mapapatanggal yan. More than anyone, PBBM knows how true the adage ""The sins of the father are not the sins of the son,"" and vice versa. He will never. He knows the pain. Hanap nalang kayo ng iba na mapapatanggal. Si Clarita Carlos nalang. Charot HAHAHAHHAHAAHAHAHAHAHAHAHHAHAAHHAHAHAHAHAHAHAH ",1
Pinoy Trending News,"As the Dilawans, even non-Dilawans had a field day on Twitter making their own version of Rep. Sandro Marcos' now famous ""piso is not weak"" statement, social media influencer MJ Quiambao Reyes took up the cudgels on Sandro's behalf. Reyes offered 2 reasons why the PH peso is weak such as the PH is a net importer and the US Federal Reserve's aggressive actions versus inflation. Reyes lamented that some people would rather mock Sandro Marcos and the administration instead of trying to understand the situation and what they can do to help the country. Reyes said these are the same ""unselfless"" people, if they have the means, would rather buy dollars and invest in the US instead of investing their money in the country to help the local economy. In other words, bunches of hypocrites. Reyes said she is fine if people criticize Sandro Marcos for the staged photo ops in Singapore but not on his recent statement: re peso versus the dollar. She clarified she is not defending Sandro but to expose the ignorance, hypocrisy, and 'unselflessness' of some people. You may now read MJ Reyes' original FB post below. The PHpeso is weak: 1) Because we import more and export less 2) Because of US Federal Reserve's aggressive actions against inflation which made US $ stronger - consequently devaluing peso and other currencies. 3) Because some people would rather laugh at Sandro and bash him and this admin than try to better understand the situation and do what they can to help our country. The same ""unselfless"" people who, if they have the means, would rather buy more dollars and invest in US and spend their money abroad than help strengthen our peso or help boost our economy. Tsk! P.S. People can fairly criticize Sandro for his 'staged' photo ops sa SG and other matters, but not on his recent statement re: peso & dollar. I'm not here to defend him (as he does not need one naman). This is just to expose the ignorance, hypocrisy, and 'unselflessness' of some people. ",1
Pinoy Trending News,"""NAKURYENTE"" This is the apt word to describe the eager-beaver Senate President Migz Zubiri who said something in public because he believed he had a scoop and a factual one at that, but turned out it was false alarm. ICYMI, SP Zubiri claimed that the Chinese Ambassador to Manila told him that the Philippines has been included in China's Tourism blacklist for hosting Chinese POGO establishments. However, SP Zubiri's insider's info did not age well as the Chinese Embassy in Manila quickly issued a statement denying the claim of the senate president. On that note, radio host and vlogger Mark Lopez can't help but give SP Zubiri a tongue-lashing in a Facebook post for peddling fake news. Lopez asserted that no matter what explanation comes from SP Zubiri's mouth, the damage has been done. How? It has caused undue stress and panic not to mention strained relations with China because of one careless mistake este lost in translation as the senator claimed and worse, he did not think twice to spread his wrong translation to mainstream media and beyond. Kamote! Lopez described SP Zubiri one word because of this foul up. You may now read Mark Lopez's FB post below. Yan na nga ba sinasabi ko... Ang paliwanag ngayon ni Senator Migz Zubiri eh ""lost in translation"" naman. Ang problema po Mr Senate President eh nagdulot na ng undue stress and panic plus strained relations pa sa China dahil napaka careless naman ng pag translate nyo at ikalat ang fake news sa media na tayo eh ""Blacklisted"" na ng China sa tourism. Hindi naman ganyan ang China and ang ayos ayos nga ng pakisama sa atin. Sa iyo nanggaling yan and kailangan ka pa ngayon i-correct ng Chinese Embassy. Kamote. ",1
Pinoy Trending News,"ICYMI, former VP President Leni Robredo has started her Harvard Kennedy School stint as Hauser Leader. In the days, weeks or months leading to her stint in Harvard, the supporters of the defeated Presidential candidate was so hyped up on social media, talked about it and heaped praises like Leni Robredo is God's gift to Filipinos and humanity. But all those hype, much ballyhoo surrounding Leni Robredo's Harvard Kennedy School stint as Hauser Leader turned out to be just all noise and no fireworks. Well, that's how I understand the FB post of influencer MJ Quimbao Reyes' in reaction to the photos of Leni in action in Harvard circulating online. OK, so heto pala tinuturo ni Madam sa Harvard Kennedy School as Hauser Leader.90 Very educational. Very impressive. Reyes' FB followers had a blast as shown by the reactions of netizens. Of the 3,100+ reactions generated by the FB post, 2,900+ are laugh emojis, testament that netizens are very, very amused of what they saw of Leni's Harvard stint so far. The comments of netizens are equally entertaining as well. ""Nag lecture siya tungkol sa ""Angat Sarili"". Mga pictures niya ang nasa slides, commented one person. ""Sana ang module na tinuturo nya is ""How To Move On"" dahil ito ang hindi nila naituro nung nag-house to house sila,"" joked another person. This netizen is asking the right question. Akala ko ba magtuturo sya? E bakit pino-promote nya lang yung ""advocacy"" nya? Another person hit the nail right on its head. Legit? Self glorification parin hanggang harvard? hahaha ""Buhat Bangko. Grabe!"" said another Leni critic. In fairness to the former VP, she still 3 months to go to prove her critics wrong and the slides, perhaps were merely used as props to introduce herself to her Harvard students. ",1
Pinoy Trending News,"#BoyingRemullaResign trends on Twitter yesterday as Kakampinks banded together to demand the DOJ Secretary Boying Remulla to step down from post after his son was nabbed by the authorities due to alleged possession of almost a kilo of illegal weed. Pro-Marcos Twitter influencer identified as @Paps_Caloy shot back at the Kakampinks by asking them if they also asked Delima to step down from her senate post after she was charged for alleged involvement in the illegal drug trade. Hey Kakampwets bat niyo pinapa RESIGN si Sir Boying Remulla? Siya ba ang may kaso? Eh si Delima na may kaso sa iligal na droga. PINA RESIGN NIYO BA NOON? Another anti-Dilawan influencer and famous lawyer Atty. Ferdinand Topacio who is Yes Yes Yo! on Twitter also echoed the assertion of @Paps_Caloy. ❝ Dear ulalos: Si Leila nga, siya mismo ang sangkot sa droga, hindi ninyo pinagresign noong Senador, bakit si Boying Remulla pinagreresign ninyo, eh anak lang niya ang sangkot. Gusto pa ninyong isama sina Gilbert at Gob Janvic, eh mga tiyo lang sila. HYPOCRITES! - Yes YesYo! (@Yes Yes Yo13) October 13, 2022 As expected, the Kakampinks and Delima supporters do not agree with @Paps_Caloy's assertion and they made sure their opinions are heard by replying to the thread. This Kakampink reminded @Paps_Caloy about the principle of corpus delicti as their basis why they are calling for SOJ Remulla's resignation while they did not on Delima's case. Corpus deliciti refers to the principle that no one should be convicted of a crime without sufficient evidence that the crime actually occurred. Corpus delicti as evidence, meron sa anak ni remulla, wala kay delima. A netizen using the handle @ikunzeune argued that Delima isn't convicted yet. He also cited delicadeza as the reason why SOJ Remulla must step down. De Lima wasn't convicted. Remulla's son was caught red- handed. Delicadeza nalang sa justice system natin. Another netizen also cited delicadeza as the reason for calling SOJ Remulla's resignation. De Lima wasn't convicted. Remulla's son was caught red- handed. Delicadeza nalang sa justice system natin. This netizen also believe that Remulla's resignation is the right call because it will not only reflect on him but the entire PBBM admin. Out of delikadeza, he should resign kasi it will not only reflect on his job but to the whole BBM admin as well. ",1
Pinoy Trending News,"ICYMI, a word war between pro-vloggers has erupted on social media and one camp accused First Lady Liza Araneta of being PBBM's Delilah. If you are still familiar with the story of Samson, Delilah was the woman that betrayed Samson, making him fall in love with her and won his trust. Turned out, she was sent by his enemies to find out the source of his strength and we all know what happened to Samson, right? The other vlogger, a very popular with a million followers on Facebook who is allegedly close to the First Lady is defending her of course. Let us not get into the details of their social media war but the important thing is to give you the context why Atty. Larry Gadon, the #1 Marcos loyalist even before these vloggers rose to fame, needs to speak up and defend the First Lady from the ""snake"" or ""Delilah"" insinuation by a disgruntled pro-Marcos vlogger. Below is essentially Atty. Gadon's assertions why all these insinuations against the FL Liza Araneta are wrong and bereft of logic. Si First Lady Liza Araneta Marcos minahal at pinakasalan si PBBM nuong panahon na wala na sa kapangyarihan ang mga Marcos, nuong panahon na durog na durog at dapang dapa ang mga Marcos dahil sa walang humpay na pagyurak, pag alipusta, at pag usig sa mga Marcos. Ibayong hirap sakripisyo at sakit ng loob ang dinanas ni First lady Liza nuong mga panahon na iyon, hanggang sa pagkatalo sa pagka Bise Presidente ni BBM nuong 2016 dahil sa pandaraya ng Liberal Party. Si First lady Liza pa ba naman ang magpapahamak at gagawa ng dahilan upang hindi maging matagumpay ang ating mahal na Pangulo BBM? Walang lohika ito. Walang rason, malayo sa katotohanan kaya tigilan na ang mga pagtulig sa ganyan din ang ginawa nila kay Madam Imelda at kay Apo Lakay Ferdie nuon. Hindi na uubra yang mga propaganda na yan. Lets move on sabi nga ni PBBM ang harapin natin ay ang pagbangon at pag unlad ng bansa. ",1
Pinoy Trending News,"In the wake of the Leila DeLima hostage-taking drama because of a failed prison break by Abu Sayaff detainees, Cebu-based political blogger Jun Abines took to Facebook to sound the alarm bell and paint a pessimistic outlook under the Marcos administration unless he does something drastic. Abines began by pointing out that hoisting an inmate at the center of national attention is doing any justice for the Filipino people. Unbeknownst to us, the Camp Crame incident might be a sequence of schemes after the murder of a radio broadcaster (media block timer) failed to punch a hole in PBBM admin ship. He warned more might be coming. Constructive criticism Abines warned that unless PBBM change his strategy of playing nice and being compromising President, his entire term of 6 years will be reduced to reacting and putting out fires his enemies will start in an attempt to bring him down. Abines recalled that when PRRD assumed office, his enemies gave him difficult test right away. Remember the Bohol siege and Marawi? PRRD did not blink and made sure all terrorists were neutralized and that sent a strong signal to his enemies to behave. Abines remarked that PBBM will also be tested by enemies just like what they did to PRRD. That is why Abines is advising PBBM to start calling the shots because he has the impression, sorry to this, PBBM isn't. Otherwise, his enemies will run him over. Lastly, Abines implored PBBM to rid the country of leeches and parasites that suck the blood of the country. You may now read Jun Abines original FB post below. SAVING INMATE DELIMA Putting an inmate the center of national attention is not doing any justice for the Filipino people. For all we know, the whole incident was a sequence of scheme after the murder of media block timer did not punch a hole in the PBBM Admin ship. More might be coming. If PBBM does not change his strategy of being the good, likeable and compromising President, his whole term of six years will be spent on reacting and fire fighting. He will unknowingly dance to the beat orchestrated by his enemies. When Duterte became the President, his enemies tested him by having terrorists sieged Bohol and Marawi. Duterte did not blink. He made sure all terrorists were killed and no siege attempt was made after that. Same for PBBM. He will be tested by his enemies. He either call the shots or he will be made to sweep every mess caused by his enemies. Just to prevent him from doing the most important task of the President: Serve the people by getting rid of all the leeches and parasites that made this country poor for the longest time. God help Philippines! ",1
Pinoy Trending News,"PBBM's tweet he will speak to former Senator Leila De Lima following the hostage-taking incident at Camp Crame to check on her condition and to ask her if she wishes to be transferred to another facility seems very unpopular among Duterte supporters who grudgingly supported him for President in the 2022 polls because they can't stand Leni as President. Manila Bulletin writer Krizette Laureta Chu, a known Duterte defender/self-confessed anti-Marcos/Leni supporter in 2016 VP polls/rabid anti-Leni since she began attacking ex-PRRD, has wrote an open letter to PBBM in reaction to the president's tweet (see below for context). In the said open letter, Ms. Chu began by reminding PBBM about the fine line between unity and pleasing people. Chu remarked that PBBM telling his DOJ Secretary to talk to De Lima and convey his message is acceptable to Duterte supporters in the name of unity but him saying he will speak to De Lima to check on her and what not borders on pleasing people. Chu said that not everyone gets or will get the same treatment from PBBM because he does not have the time. Chu politely asked PBBM not to help critics perpetuate the idea that he only deals with VIP. Chu ended the open letter by imploring PBBM to send his Secretary to speak or call De ima just like the way he sent his Secretary to deal with other issues to avoid sending mixed signals to the public. Ms. Chu's followers, more than 10,000 of them, hit the like or heart button, signifying their support of her antagonistic stance to PBBM's intention to personally visit De Lima after the Camp Crame incident. Some netizens can't help but compare PBBM to President Duterte while others say they are starting to believe what ex-PRRD said that PBBM is a weak leader. Weak leader talaga walang ka bayag bayag.. nakakalungkot.. l-oust na natin yan para si VP Sara na pumalit sa weak leader na yan. Known drug coddler, may special treatment pa? Nkakamiss si PRRD.. kaya siguro nag 90% ulit ang rating sa latest survey, marami rami na nakarealize na mas maganda ang pamumuno ng palamurang mama. Buti na lang talaga nag abstain ako sa voting sa President last election. Sara lang talaga may bilang eh.. This one is starting regret about voting PBBM. Although I am truly happy that Leni isn't our president, ngayon ako nagsisisi kung bakit against ako na tumakbo for president si Inday dati coz I banked more on BBM. Kaya pala sya pinupush ni PRRD noon at pinatakbo rin si SBG. I now understand the wisdom of PRRD.I don't see BBM as totally weak though. His strength is maybe lurking somewhere. Everyone has a weakness. Trying to prove the accusations about him and his family wrong is BBM's that his kindness becomes too good to be true. I am sure he has fangs somewhere. I hope he makes use of them at the right time and for the right people. This sentiment is echoed by another. Nabudol pala ako. Nagkamali yata ako ng binoto. Tama si Ex-PRD. He is a weak leader. Style niya bulok. Wala pinagkakaiba kay PNOY, RAMOS, GMA. CORY... Just want to look pleasing. Kung baga, papogi sa International Community. Some netizens want to give PBBM the benefit of the doubt. PBBM has a lot of information that are not available even to the VP. Trust PBBM. he knows what he is doing. He could even be sending a message to those secretly hatching something at the dark!#TheGameOnlyMastersPlay I am not a Loyalist and I don't normally defend BBM. But I think I get what he's doing. There's an obvious plot against BBM by blaming the administration for all the 'attacks' on the opposition. By personally checking up on De Lima, I think that will counter the accusation thrown towards him on the recent 'attacks' to the opposition. I think that is how BBM personally countering the stage play of the enemy. Well he's the PRESIDENT of the Republic of the Philippines, he can do what ever he wants in accordance with the law, hndi nman cguro na porket galit tyo o ang tao kay Delima eh gnun din ang galit ng President sa knya...ika nga bawat President ay May iba ibang paraan how to handle things.. There's a line for how you treat people because you hate her. She's still human and has pending cases thus she's still innocent. Any decent people like BBM will protect her even if she's an opposition. P.s I hate her too Dear PBBM, There's a fine line between unity and people pleasing. You can have your DOJ Secretary talk to De Lima but for those of us who hate her, you saying ""I will speak to her and check her condition and ask her if she wants to be transferred,"" seems like its bordering on people pleasing. Not everyone gets or will get this same treatment from you. You won't have the time. Please don't help your critics perpetuate the idea that you only deal with VIPs. In the way you sent your Secretary to deal with issues of the others, we hope we don't get mixed signals from you and you also just send someone else to call or speak with De Lima. Salamat. ",1
Pinoy Trending News,"Following the Camp Crame incident today wherein 3 fellow detainees allegedly took hostage of former Senator Leila de Lima after a botched prison break, netizens on Twitter and Facebook have mixed reactions. As expected, the Dilawan supporters and pro-de Lima crowd hijacked PBBM's thread on Twitter and took this as an opportunity to demand the release of the former senator from detention and let her walk away as a free woman. wuy thanks. if i were you i would release her instead of transferring her to another detainment bago ka pa pag hinalaan na ikaw ang may gusto magpapatay sa kanya. unahan mo na mga plastic friends mo Release her now, Sir! She does not deserve to be in jail in the first place.  Meanwhile, the anti-de Lima crowd have a different idea. Since she’s not a senator anymore, suggesting she be in a city jail while on trial.  Hindi nan ga sya senador kaya dapat nasa bilibid nay an at di sa Crame. On Facebook, influencer and staunch Duterte supporter Krizette Laureta Chu opened a thread to propose a solution how to keep former senator Leila de Lima safe while she is on trial. I hope they put Delima in an isolation cell for the rest of her stay so she doesn't become a target for hostage taking since she's a high profile inmate.Please DOJ protect De Lima and put her in a bartolina. ",1
Pinoy Trending News,"Radio host and vlogger Mark Lopez slammed former Vice Presidential candidate Kiko Pangilinan on Facebook after his photos during a public market tour while on a visit to Thailand went viral, of course with the help of his friends in mainstream media like the Philippine Daily Inquirer. Kiko Pangilinan's photos highlighted the stark difference of the prices of agricultural products like garlic and onion between Thailand versus the Philippines. Lopez described Pangilinan's photos as nothing but a publicity stunt to project himself as the champion of Philippine agriculture who can provide the answer to cheap agriculture products but in reality, he did nothing when he was appointed by PNoy as Food Security Adviser. Lopez told Kiko Pangilinan to stop pulling such publicity stunts, posing himself as some kind of Philippine Agriculture's knight in white shining armor because that won't work anymore to Filipinos who are now wiser than ever. Mark Lopez's FB followers jumped in and joined him in slamming Kiko Pangilinan. Nung nasa posisyon at may magagawa tahimik! Ngayung Wala sa posisyon Panay Ang kuda! wrote one person. Another person wrote that Kiko Pangilinan did not pass a bill to stop smuggling of onions etc but now he has the gall to point out cheap onion and garlic. Wala nga siya nagawang batas laban sa mga smugglers ng sibuyas at bawang nung nakaupo siya, ngayon, turo-turo sya ng murang bawang at sibuyas. This netizen joked that since he discovered that prices in Thailand is cheaper, then Kiko should do his shopping for ingredients there. eh di sa Thailand at Vietnam ka mamalengke ng pang sahog mo pag mag luluto ka You may now read Mark Lopez's original FB post below. Eto na naman itong mga bida bida ngayon pero noong sila nasa kapangyarihan, WALA NAMANG NAGAWA ng tama para ma address ang mga ganitong issues. Ang galing nitong epal na ito mag pa bibo di ba? Pero huwag ka, naging Food Security Adviser yan na Cabinet level ang ranggo nung panahon ni Noynoy pero ano ba accomplishment at akala mo naman may credibility ngayon... Huwag kami Kiko. Tablan ka naman ng hiya. ",1
Pinoy Trending News,"Renato Reyes' tweet about receiving death threat following his statements on PBBM's Singapore trip to watch F1 Grand Prix did not fly to some people. Eagle Broadcasting news anchor CJ Hirro and influencer is one of those who took to social media to belittle Renato Reyes' death threat story in a Facebook post. Hirro asked if Renato Reyes really have to make everything about him that even the death of a respected journalist is an opportunity to portray himself as some kind of a hero? Hirro said there was nothing special or startling about Reyes' statement regarding the Singapore trip of PBBM that warranted him to be shut down for good. Hirro also asked if Reyes still thinks that his rehashed battlecries he used in every administration still make an impact? Hirro remarked that even his colleagues have tired of them and have turned their backs to the organization Reyes is part of and everything it claims they stand for. Hirro asked if #DefendUPLB in 2000 does ring a bell to them? Hirro ended her FB post by borrowing some lines from Renato Reyes tweet to recap her point that Reyes tweet was nothing but a familiar modus of his. You may now read CJ Hirro's original FB post below. Does this guy really have to make everything about him that even the death of a respected journalist is an opportunity to make himself look like a hero? What's so special and startling about what he has said regarding the Singapore trip (or anything else really) that would warrant shutting him up for good? Does he really think the rehashed battlecries he's used in every administration still make an impact? Even his own colleagues have gone tired of them and have turned their backs to the organization he's part of and everything it claims to stand for. Remember #DefendUPLB in 2020? Ang sa akin lang, parang halatang- halata yung modus ano? ",1
Pinoy Trending News,"Chief Presidential Legal Counsel Juan Ponce Enrile, the ever outspoken legal luminary, does not disappoint his FB followers because despite his busy schedule, he still finds time to impart his wisdom to the reading public, be it on legal matters, politics or even personal opinion on burning issues of the day. Speaking of personal opinion, JPE as his colleagues and even the media call him, talked about people who tends to bite more than they can chew, sort of in his latest FB post. JPE remarked that some people tends to overestimate themselves. He said that these people should reflect on the proverb, which was later made part of a song that goes like this, ""Fool rush in when angels fear to tread or walk."" To give a hint to what he was alluding, JPE mentioned about Harvard and lecturing on esoteric subjects Like ECONOMICS, especially at this time in history is no laughing matter, not even for renowned names in ECONOMICS such as Adam Smith and Keynes. I had to ask Google what is the meaning of the word esoteric and this is what Mr. Google has to say- ""ESOTERIC"" means intended for or likely to be understood by only a small number of people with a specialized knowledge or interest. In fairness to JPE, he did not name names but reading at the comments on his thread, netizens dropped their guesses who JPE was talking about. Here are some of the comments of netizens. One only needs to be unselfless to not overestimate their limitations. Ask mama leni what unselfless means, sa kanya galing yun, can't wait for video lectures in harvard. Teleprompter and projector-prompter kawaykaway Not to worry. The smart ones at Harvard will soon realize Leni is no economist. You may now read JPE's original FB post below. Some people overestimate their limitations. They should always remember a proverb, which was later made a part of a song, that says, ""Fools rush in when angels fear to tread."" Lecturing in Harvard on such esoteric subject as ECONOMICS, especially at this time in history, is no joke, not even for Adam Smith or Lord John Maynard Keynes. ",1
Pinoy Trending News,"Vince Tanada, lawyer and director/producer of the movie ""Katips"" wanted to hit two birds with one stone on Twitter. On Twitter, Tanada condemned the killing of Percy Lapid while at the same time, attempted to galvanize public anger against PBBM admin because the k*ll*ng occured on his 100th day in service, actually in office, made the rounds online. As predicted, Vince Tanada's jab at PBBM did not go unnoticed and elicited an equal, even more vicious response from a Duterte supporter who also supports the Marcos administration. In a Facebook post, Lopez scrutinized Tanada's statement and lo and behold, Lopez found a hole in Tanada's statement which prompted him to alert his followers. Lopez's FB post elicited mixed reactions from netizens, many asked if indeed he is a lawyer and some laughed at his poor mathematics. Omg, what a nonsence, is he really a lawyer? He just like his Nanay L.❤❤ Let it be known and recorded na mahina din tong direk sa math tulad ng ina nya.❤❤❤ Excited mag tweet c katips, nakalimutan mag simple arithmetic! GIVEN: Mahina talaga sila sa bilangan Now we know ! Yung mga todo acknowledge bilang mga LAWYERS, sila talaga ang tunay na Henyo sa Math... Tulad na lang nung Inang Atty nila Lawyer with poor math comprehension... mana sa nanay. Now I realized, it's better to be a Grade 1 section 11 than a BAR PASSER. You may read Mark Lopez's original FB post below. October 3 ng gabi nabaril si Percy Lapid. President Bongbong Marcos took his oath noon of June 30. His 100th day in office will be this Saturday, October 8. Ergo, ang TANGA nito. ",1
