,Text,Label
900,supreme court senior associate justice marvic leonen has urged law schools to instill reforms and  move away from being elaborate bar review centers    instead  it should also add two important competencies  skills to practice and advocate  as well as critical legal thinking skills that will allow more lawyers to make the law more legible in the context of our own society   leonen said in his keynote speech during the  national legal aid summit held in bacolod city  negros occidental  last nov   to nov    leonen also said that the legal profession  should be encouraged to be sensitive to and evolve more public interest cases in the proper way  this requires the skills to communicate with and empower those who are marginalized and oppressed    perhaps  then  with the collective efforts of the members of the court  we can provide more than just the rule of law  but the rule of justice  perhaps  then  we do not contribute to the disempowerment of the already weak  marginalized and the oppressed  we do not maintain inequality   he said  chief justice alexander gesmundo  meanwhile  emphasized the importance of legal aid in the nobility of the legal profession  saying that the legal profession is a noble one as it is used to secure peace and order in society through the preservation of the rule of law   lawyering does not give us entitlement  lawyering thrives on truth  not on lies  lawyering does not exploit a person s ignorance  on the contrary  it looks after the disadvantaged and the marginalized  in order to give them a voice  to give them the chance to be equal with others  if not in life  at least in law  ,0
901,kelan nagiging  unjust  ang detention   ang isang humaharap sa kasong kriminal ay dinedetain para mag acquire ng jurisdiction ang hukuman at humarap sila sa trial  maaari namang i waive yung right to confront the witnesses against you  opo  karapatan po yun  pero para hindi ma defeat yung purpose ng trial  hinohold ang akusado   may bail naman at karapatan ito  kapag nag bail kasi  may guarantee pa rin ang hukuman na hinaharap ng akusado ang kaso   may mga kasong di pwede ang bail kapag ang penalty ay reclusion perpetua o death  kahit wala nang death penalty  at evidence of guilt is strong  yan po ang kaso ni leila delima sa pag traffic ng droga   naka detain sya para humarap sa kaso  ilang beses nyang ikinwestyon ito sa korte suprema  pero bigo sya   kahit nag recant si kerwin espinosa ng kanyang statement walang epekto ito sa kaso ni sen  delima dahil hindi naman ginamit ito and even if they did ang recanted statement ay walang halaga   hindi po naging unjust ang detention ni madame simply because nag recant si espinosa  in fact  walang evidentiary value yung recantation   so wala sa hulog ang sinasabi dito   ,1
902,magandang balita para sa mga solo parents at persons with disability  pwds  sa lungsod ng maynila  ito y dahil inianunsiyo na ni manila mayor honey lacuna nitong lunes ma tatanggap ang bawat isa sa kanila ng tig    sa susunod na buwan para sa kanilang buwanang allowance mula sa city government  ayon kay lacuna  ang target na petsa nang paglalabas ng nasabing financial assistance ay sa unang linggo ng disyembre  tiniyak din ni lacuna sa mga solo parents at pwds na ang nasabing benepisyo ay magpapatuloy sa ilalim ng kanyang liderato  ibinahagi ng alkalde na noong siya ay dumalo sa christmas tree lighting ng isang shopping mall at nang magtungo siya ng restroom  isang pwd ang naghintay sa labas ng restroom para tanungin lang siya kung kailan ang release ng kanilang allowance   talagang ginagawa po natin  yan na bi annual kasi  lamang para pagdating ng ikaanim na buwan  malaki laki ang matatanggap ng ating mga solo parents at pwds  pakiabangan na po  sa unang linggo ng disyembre ay matatanggap nyo na   wag nyo isipin na hindi na tuloy  tuloy pa rin po ito   pagtitiyak ni lacuna  kaugnay pa nito  sinabi rin ng lady mayor na ang monthly financial assistance para sa senior citizens at university students sa lungsod ay patuloy na ibinibigay  ang pagbibigay ng financial aid ay bahagi ng city government s social amelioration program  ito ay binubuo ng   senior citizens    pwds    solo parents    university students at   grade  students  ang mga college students ay tumatanggap ng    monthly allowance mula sa city habang ang mga senior high school students ay tumatanggap ng   kada buwan pareho din ng solo parents  senior citizens at pwds   makakaasa po kayo na ang inyong pamahalaang lungsod ay patuloy na gumagawa ng paraan para paginhawain ang pamumuhay ng bawat pamilyang manilenyo   sabi pa ni lacuna   ,0
903, atty challenge  encourage natin si atty  leni guys  sayang naman ang propesyon niya  diba  huwag natin hayaang masayang at hanggang branding lang  gustong tumulong eh  lubos lubusin na niya  diba  paki share naman po sa mga pinklawan friends ninyo para umabot kay  atty  leni ang challenge na ito     ,1
904,president ferdinand  bongbong  marcos jr  on sunday expressed hope the court of appeals  ca  will reconsider its issuance of a temporary restraining order  tro  suspending the implementation of the south premier power corp   sppc  power supply agreement  psa  with the manila electric co   meralco   marcos echoed the concern of the energy regulatory commission  erc  that the tro will further burden meralco consumers already saddled with high electricity costs   on the implementation of the psa between meralco and san miguel  it is unfortunate that this has happened  it will cause further dislocations and possible price increase for power   the chief executive said in a statement  noting the tro is against the psa   we hope that the ca will reconsider this and include in their deliberations the extremely deleterious effect this will have on power prices for ordinary filipinos   he added  the appellate court s  division recently handed down the tro favoring sppc  a subsidiary of san miguel corp  the tro will be in effect within  days from service to the respondents  the sppc filed a petition hoping that the ca will grant the rate petition  without prejudice to any further requests for price adjustments for june  onwards   earlier  its plea for price increase was denied by the erc since the regulatory body ruled that the agreed price in the psa is already fixed in nature  moreover  the grounds for increase cited by sppc and meralco were not among the exceptions that would allow for a price adjustment  the erc also aired concern on the instantaneous effect of the temporary suspension on the implementation of the psa  it said this will consequently expose   million meralco consumers in the national capital region and other areas in central luzon and calabarzon to higher electricity prices without the preparation usually observed in the case of psa termination  it further pointed out that the fixed price psa of meralco with sppc covers  mw of supply which  along with the other fixed price psas  has shielded meralco consumers for the past several months from the volatility of prices from the wholesale electricity spot market  wesm  and automatic fuel pass through psas  if the psas are immediately suspended  the required proper observance of the terms of the psa  including the contractually agreed process of termination  will be set aside  the erc said   ,0
905,tiniyak ni senador christopher  bong  go na ipagpapatuloy niya ang pagbibigay ng mga kinakailangang suporta sa mahihirap na komunidad na labis na naapektuhan ng nararanasang health crisis  ginawa ng senador ang pagtiyak nang mamahagi ang kanyang team ng tulong sa mga residente ng pontevedra  negros occidental  sa kanyang video message sa ginanap na aktibidad sa municipal gymnasium  muling inihayag ni go na gagawin niya ang lahat ng makakaya upang ipagpatuloy ang layunin ni dating pangulong rodrigo duterte na mabigyan ng mas komportableng pamumuhay ang mga filipino   kahit po na lumiit na ang aking kapasidad  asahan niyo po na ipagpapatuloy ko po ang nasimulan ni dating pangulong duterte na mabigyan ang bawat pilipino ng komportableng buhay  bisyo ko po ang magserbisyo sa inyo  mga kababayan ko  kaya ako po ay patuloy na maninilbihan sa inyo sa abot nang aking makakaya   pagtitiyak ni go   asahan niyo rin po patuloy din ang gobyerno sa paghahatid ng tapat na serbisyo sa inyong lahat  ngunit  hindi po kakayanin ito ng gobyerno kung wala po ang inyong kooperasyon at suporta   kanya ring apela  namahagi ang team ni go ng mga masks  shirts  at snacks sa  na mga residente at pati mga sapatis  computer tablets  bisikleta  at mga bola para sa volleyball at basketball sa mga piling indibidwal  nag alok din ng tulong ang senador sa mga nangangailangan ng hospital services at hinikayat ang mga benepisyaryo na bumisita sa corazon locsin montelibano memorial regional hospital  clmmrh  sa bacolod city upang ma avail ang serbisyo ng malasakit center  sa pagsasabing  ang malasakit center ay one stop shop  nasa loob na ng ospital ang apat na ahensya ng gobyerno  ang philhealth  pcso  doh at dswd  tutulungan kayo ng malasakit center hanggang maging zero balance  wala na kayong babayaran sa inyong pagpapaospital    sinimulan ko po itong malasakit centers program dahil nakita ko po kung gaano kahirap para sa ating mga kababayan na kumuha ng assistance mula sa gobyerno  ngayon  mayroon na tayong  na malasakit center sa buong pilipinas  lapitan niyo lang po ang opisina na may karatulang  malasakit center   ito po ay para sa poor and indigent patients   paliwanag pa ni go na siyang principal author ng malasakit centers act of   hinikayat din ng mambabatas ang mga residente na kompletuhin ang kanilang mga bakuna at booster shots laban sa covid    pinaghirapan po ng gobyerno itong mga bakuna kaya nakikiusap po ako sa inyong lahat na magpabakuna na po kayo  libre naman po ito  huwag po kayong matakot sa bakuna at mas matakot po kayo sa covid  dahil hindi po natin nakikita itong kalaban na to    panghihikayat ni go   kung mahal niyo po ang inyong pamilya o kaya kung gusto niyo ng agarang pagbalik sa normal  magpabakuna na po kayo  ito ang tanging susi o solusyon upang makabalik na tayo sa ating normal na pamumuhay   dagdag pa niya  ,0
906,ang probinsyano party list rep  alfred delos santos has proposed a  lydia de vega act   which would employ all national athletes and coaches as government employees  delos santos  house bill no   aims to make national athletes and coaches regular government employees citing their  dedication to fight for the flag and country in the service  our nation      they bring honor  glory  and prestige every time they represent the country in international competitions  excellence in sports requires not only physical aptitude but more importantly  mental and emotional fortitude  but how can we expect our national athletes to focus on their training if they still must worry if they will be able to financially sustain themselves and their families   he said  the bill was named in honor of lydia de vega   asia s fastest woman of the    who brought glory and prestige to the country in track and field  ,0
907,pormal nang inendorso ni cavite representative at imus mayoral candidate alex advincula ang kandidatura ni presidential aspirant vice president leni robredo  sa kabila ito ng pagsuporta ng national unity party  nup  kay presidential candidate ferdinand  bongbong  marcos jr   sa gobyernong tapat  aangat ang imus para sa magandang bukas   saad ni advincula  hindi aniya siya mag eendorso sa mga kapwa imusenyo ng kandidatong hindi niya magagarantiya ang pagmamahal sa bayan  ani advincula  personal niyang nakatrabaho si robredo kaya t masasabi niyang buo ang tiwala sa kapasidad at puso sa pagseserbisyo nito   mas magiging panatag ang loob ko kung ang aking magiging  boss  ay may malinis na track record  masipag at bihasa sa pagtulong sa mga nasa laylayan   dagdag nito  maliban kay advincula  ilang miyembro rin ng nup ang nagparating ng suporta kay robredo   ,0
908,former president rodrigo duterte ended his term with a net satisfaction rating of   or  excellent   with  percent of the respondents satisfied with his performance as president  results of a social weather station survey indicated  sws said that the non commissioned survey used face to face interviews of   adults ages  years old and above with a sampling error of plus minus   percent for national percentages  plus minus   percent for metro manila  balance luzon and mindanao  and plus minus  percent in the visayas  the poll taken from june  to  or a day before duterte s six year term ended also showed that his gross satisfaction rating rose  points from the  percent in april  while the number of dissatisfied fell from  percent to  percent  the number of undecided fell by four points from  percent to  percent  overall  his net satisfaction rating is  percent higher than the very good   percent reported in the last survey result and surpassed the   net satisfaction in november   his end term net satisfaction rating is the highest among post edsa revolution presidents  eclipsing that of presidents benigno aquino       gloria macapagal arroyo      fidel ramos     and corazon aquino      president joseph estrada s final net satisfaction rating before he was ousted in january  was    broken down by area  duterte s net satisfaction rating was  excellent  in all areas in the country  with metro manila reporting a  point increase from   to    while in balance luzon  it went up from   to    in the visayas  his net satisfaction rating also increased from   to    while in mindanao  his net satisfaction rose from   to    sws noted that his net satisfaction in metro manila and balance luzon surpassed all the survey records he set in november   while the visayas rating was a record since december   he also was marked  excellent  in urban and rural areas  with a plus  point increase in urban areas from   to    and a plus  point increase from   to    duterte s approval rating also increased to excellent among both men and women  all age groups and all educational groups  among those families who said that they did not experience hunger in the past three months  his satisfaction rating was at    as compared to those who experienced hunger in general  where his satisfaction rating was at    his net satisfaction rating was also at   in those who said that they experienced moderate hunger  or those who experienced hunger  only once  or  a few times  in the past three months  while his satisfaction rating among those who said that they experienced severe hunger  or experiencing hunger  often or always  in the past three months  was at   percent  the pollster has its own terminology for net satisfaction ratings  with   and above as  excellent     to   as  very good     to   as  good     to   as  moderate     to   as  neutral     to   as  poor     to   as  bad     to   as  very bad   and   and below as  execrable    ,0
909,  rather than encourage filipinos to critically challenge ideas and not engage in groupthink  the yellowtards prefer that their flock toe the line and sing from a single hymn book  that s not going to create a modern society anytime soon   the yellowtards had made a small intellectual mistake and turned it into a colossal case of intellectual dishonesty  by implying that those who challenge their account of the  martial law years  and slapped the label  revisionist  across their faces  they have elevated their martial law narrative of superstitious fear and loathing into no less than a national dogma  so now  right up there with roman catholicism is the second state religion  martial law crybabyism  the two national dogmas now stand as non debatable edifices of traditional filipino thinking  the tenets of these two vast frameworks of thought are what filipinos are told to think by the powers that be  in essence  those who use these two state religions to win arguments are not contributing to creating a true filipino thinking class  they are  instead  further dumbing down the discourse and making filipinos even more susceptible to the very  fake news  the yellowtards profess to hate  rather than encourage filipinos to critically challenge ideas and not engage in groupthink  the yellowtards prefer that their flock toe the line and sing from a single hymn book  that s not going to create a modern society anytime soon  history is not  non debatable   true scholars of history are always open to debate  new information  and new points of view ,1
910,the government s top spook agency must be shookt    the department of education  deped  is seeking  intelligence funds   million more than the  million sought by the national intelligence coordinating agency  nica  itself  at a hearing on tuesday by the senate finance committee on the proposed budgets for the nica and the national security council  sen  risa hontiveros made the comparison as she added her voice to those questioning the  million additional funding requested by deped  which is now also headed by vice president sara duterte  such funds are normally used for surveillance activities conducted by the military and the police  hontiveros said the department should focus instead on institutional reforms to improve basic education in the country  rather than venture into national security concerns    budget prioritization is misplaced  let s leave intelligence and security to the pros   hontiveros said   we do not question the legal basis for the provision of confidential funds to civilian agencies like deped  but their confidential fund   is higher even than what the state s intelligence agency  asked for   she added  the committee  however  already approved on sept   the   billion budget for deped  including the  million  intel also for ovp the panel on tuesday also approved the intelligence funds for nica and endorsed for plenary discussion the overall budget of   billion sought by that agency for other expenditures  including salaries  duterte earlier defended her department s request for intelligence funds  saying it needed the money for the surveillance of criminals targeting schoolchildren    she had also asked for a separate  million   this time as intelligence funds for the office of the vice president   an item never allotted to that office during the time of her predecessor  leni robredo  senate minority leader aquilino  koko  pimentel iii  during the committee s deliberations on deped s budget on thursday last week  said it would be better to use the  million for the repair of schools damaged by super typhoon karding  international name  noru   hontiveros said that while she would support any program by deped to protect students  it would be best for the department to just coordinate with the police  otherwise  deped would just be duplicating the  existing  national security  national defense  law enforcement  even  women and children  governmental bodies and programs   the senator said   serious education crisis   national security is not the mandate of deped   hontiveros said  adding that the department has  no capability or infrastructure to conduct surveillance activities and crime busts   she cited other areas under deped s mandate where funding is more urgent  such as ensuring the health and safety of teachers and students amid the covid  pandemic  strengthening its education program for the indigenous peoples and improving overall literacy in the country   let us put funds that would benefit the students  we should empower deped to focus on its core mandate of helping teachers and students   hontiveros said   we are facing a serious education crisis  we will lose our focus if we burden an education agency with national security matters   she added  guidelines confidential funds are usually subject to the discretion of the head of the concerned agency  and precisely because they are confidential or discretionary  the commission on audit said these expenditures are  difficult  to examine and would thus need accompanying reports for their proper auditing   in  the commission issued guidelines on the use of those funds which provide  among other things  that they would not be spent on salaries and allowances  procurement of equipment and other such purposes  ,0
911,she is known to be an avid supporter of lgbt rights and the leading advocate for the passage of a sogie bill  but it took a magazine cover for senator risa hontiveros to finally  come out   hontiveros was one of the recipients of esquire philippines  magazine as  man at his best  recognition  specifically as  maverick of the year   no reaction from the lady  or man  senator as of press time   ,1
912,nais na paimbestigahan ni senadora pia cayetano ang mga naglipanang pekeng website na nambibiktima ng mga turista  ofw at iba pang travelers  sa kanyang privilege speech  nagbabala si senadora cayetano sa mga fake sponsored website na naniningil ng   o katumbas ng    para sa online e card registration sa pagdating sa pilipinas o sa pagkuha ng earrival card  tinukoy ng senador ang website na ph entryform com na isang sponsored ad sa google na laging unang lumalabas kapag nag search ang isang indibidwal para sa pagpaparehistro ng pagdating sa bansa  sinabi ni cayetano na walang sinisingil ang gobyerno para sa e card registration na ito  sa kanya namang manifestation  sinabi ni senate majority leader joel villanueva na nakalulungkot na sumasabay sa digitalization ang mga scammer kasabay ng pagbubunyag na sa kanilang impormasyon ay marso pa nitong taon ay namamayagpag na ang one health pass scam  ang one health pass anya ay pinalitan ng e card noong november  at tinukoy ang mga pekeng websites www philippinesohp com  www entranceform philippines com at www philipines form com  iginiit naman ni senador grace poe na dapat maipatawag ang department of information and communications technology upang maimbestigahan nila ang mga pekeng websites na ito bukod pa sa pakikipag ugnayan sa google para mapatanggal ang mga pekeng website na ito   ,0
913,the house leadership is confident that the senate will agree to the former s  billion institutional amendments to the proposed   trillion national budget for   saying this would augment funds for education  health  transportation and other critical social services  house speaker martin romualdez had this to say sunday  nov    a few days after the start of the bicameral conference committee meeting on the disagreeing provisions of the  general appropriations bill  gab  or national budget   we really feel that these institutional amendments will redound to the benefit of the people  hinding hindi tayo magkakamali kung ang kapakanan ng mamamayan ang ating uunahin  we can never go wrong by prioritizing the welfare of our countrymen    romualdez said   and we are confident that the senate and the house bicam members will see eye to eye on this  our objectives are the same  to pass a people s budget that reflects president marcos jr  s eight point economic agenda that will help the country bounce back from the pandemic   added romualdez  who is leyte s  district representative  house appropriations committee chairman and ako bikol party list rep  elizaldy co echoed the speaker s statements  saying the house prioritized the welfare of the people when it included the  billion institutional amendments   our amendments can speak for themselves  you can see that is indeed pro people and pro development as we prioritized health  education and transportation  we are confident that if the senate and the house approve these amendments  we can recover well from the pandemic in    said co  who is part of the house contingent to the bicam on the budget  the first bicam meeting took place friday at manila golf and country club in makati city  the institutional amendments are assistance or  ayuda  programs that will directly benefit the people  this includes   billion under the department of social welfare and development s  dswd   which is broken down into  assistance to individuals in crisis situations or aics   billion   upgrade of senior citizens  pension through the national commission of senior citizens   billion   and sustainable livelihood program    billion   co also cited the department of transportation s  dotr    billion for programs addressing the rising cost of fuel like the fuel subsidy program    billion   libreng sakay   billion  and bike lane construction   billion   and the department of labor and employment  dole s   billion for the tulong panghanapbuhay sa ating disadvantaged displaced workers  tupad  program   billion  and livelihood   billion  are also part of this direct benefit to the people   ,0
914,handa si pangulong rodrigo duterte na bigyang proteksyon ang mga pulis kahit matapos na ang kanyang termino sa hunyo   sa talumpati ng pangulo sa graduation ng philippine national police academy class of  sa silang  cavite  sinabi nito na walang dapat na ipag alala ang mga pulis na nahaharap sa kaso dahil sa pagtupad sa tungkulin dahil sagot niya ang mga ito   as my term draws to a close   wala kayong problema  maski retired na ako if you want my help lalo na  yung masabit kayo in a legitimate operation  nandiyan ako  and maybe i will appear in court for you   pahayag ng pangulo  pagdidiin ng pangulo  mahal niya ang mga pulis   ako performance of duty  i will defend you hanggang kamatayan  i will provide the legal   pahayag ng pangulo  matatandaang ilang pulis na ang nakasuhan dahil sa anti drug war operation   ,0
915,hinikayat ni pangulong ferdinand  bongbong  marcos jr  sa mga career executive service officer at eligible sa bansa na maging mapagbantay sa mga katiwalian habang sinusubukan nilang muling hubugin ang burukrasya  sa kaniyang talumpati sa ika  na anibersaryo ng pagkakatatag ng career executive service board  cesb  at  career executive service lifelong learning para sa leadership congress nitong martes  nob    hinimok ni marcos ang mga ehekutibo ng gobyerno na tulungan siyang muling likhain ang burukrasya at aktibong makibahagi sa pagtataguyod ng  point socioeconomic agenda ng administrasyon  ang  point socioeconomic agenda ay nagsasangkot ng  mga patakarang nagtataguyod ng katarungang panlipunan  nagtitiyak ng seguridad sa pagkain  nagpapabilis ng pag unlad  nagpoprotekta sa ating kapaligiran at tumutugon sa climate change   pagkatapos ay itinuro niya ang pangangailangan na manatiling mapagbantay sa  mga tukso at katiwalian  sa gobyerno   remember that we are here not for our own gain  we are here to bring forth a government that provides for the needs of the people   aniya  na idiniin na ang  welfare of the people and the improvement of our lives is of utmost importance    most importantly  let us be vigilant against temptation and corruption and other acts that diminish the public trust   pagpapatuloy niya  tiniyak din ng punong ehekutibo ang mga opisyal ng gobyerno na isasagawa ang pagsusuri sa memorandum circular no    serye ng   na nakakaapekto sa cesb   let me assure our career executive service board and the affected ceses occupying third level positions in the government that the office of the president is going to review the said memorandum  and look into the other hurdles faced by many ceses  career executive service eligibles  in obtaining ces eligibility   anang pangulo  hinamon din niya sila na matuto sa isa t isa at gamitin ang napakahalagang pag aaral at pinakamahuhusay na kagawian na itinampok sa kongreso tungo sa pagbabago ,0
