Page,Text,Label
Radyo Inquirer On-Line,"Tinutugunan na ng Palasyo ng Malakanyang ang pagtaas ng bilang ng mga Filipino na nagsasabing mas naghirap sila sa buhay.Ayon kay acting presidential spokesman Martin Andanar, ang pagkakaroon ng pandemya sa COVID-19 ang isa sa mga dahilan kung kaya tumaas ang bilang ng mga Filipino na nag hirap.Base sa pinakahuling survey ng Social Weather Station, umakyat sa 10.9 milyong pamilyang Filipino ang nagsabi na mahirap ang kanilang buhay.Isinagawa ang survey noong April 19 hanggang 27, 2022.“The Duterte Administration has earlier vowed a comfortable life for every Filipino family and attained a significant milestone when poverty incidence declined from 23.3% in 2015 to 16.7% in 2018. However, the COVID-19 pandemic has taken a heavy toll on income and job opportunities as reflected in the latest Social Weather Stations (SWS) survey, conducted April 2022, showing 43% of Filipino families feel poor – the same rating reflected in their December 2021 survey,” pahayag ni Andanar.Ayon kay Andanar, pinalakas na ng pamahalaan ang economic recovery para matulungan ang mga mahihirap na Filipino.“It is for this reason that we have accelerated social and economic recovery while managing the risk due to COVID-19. For the immediate term, our efforts include shifting to Alert Level 1 to further improve the performance of key sectors such as tourism and opening of schools for face-to-face learning,” pahayag ni Andanar.Sinabi pa ni Andanar na ipinatutupad na ng pamahalaan ang 10-Point Police Agenda para makabangon na ang ekonomiya ng bansa.“We recognize that much more needs to be done to lift Filipino families from their poor condition. We have therefore adopted a Ten-Point Policy Agenda for Economic Recovery last April 2022 where all government agencies are directed to ensure all-related policies, programs and measures of the government are aligned with the Ten-Point Policy Agenda,” pahayag ni Andanar. ",0
Radyo Inquirer On-Line,"Inaasahan ang pagdalo muli ni Senator Leila de Lima sa pagdinig ng kanyang drug case sa isang korte sa Muntinlupa City ngayon araw. Sa pagdinig  sa Regional Trial Court Branch, inaasahan na haharap bilang testigo si Ronnie Dayan, ang dating driver – security ni de Lima noong ito ay kalihim pa lamang ng Department of Justice. Didepensahan ni Dayan ang kanyang sarili. Noong nakaraang Mayo 6, naghain si de Lima sa korte ng Manifestation and Omnibus Motion para sa agarang pagbasura ng mga kaso, pagpapalaya sa kanya  at para makapag-piyansa. Kasunod ito nang pag-amin nina Kerwin Espinosa at dating NBI Deputy Dir. Rafael Ragos na gawa-gawa lamang nila ang ibinigay nilang testimoniya laban sa senadora. Wala pang desisyon ang korte sa mga hirit ni de Lima.  ",0
Radyo Inquirer On-Line,"Nasa tatlo hanggang limang drug lords pa ang target na patayin ni Pangulong Rodrigo Duterte bago tuluyang bumaba sa puwesto sa June 30, 2022. Sa “Talk to the People,” sinabi ng Pangulo na ayaw niyang buhayin pa ang drug lords. “Siguro bago ako mag-alis makatapos lang tayo ng mga tatlo o limang drug lords. Gusto ko patayin. Ayoko ng buhay,” pahayag ng Pangulo. Humihirit si Pangulong Duterte sa susunod na administrasyon na ipagpatuloy ang kanyang anti-drug war campaign. Hinimok pa ng Pangulo ang mga kapwa-manggagawa sa gobyerno na labanan ang ilegal na droga sa bansa. Walang balak si Pangulong Duterte na humingi ng pasensya sa mga namatay sa kampanya sa ilegal na droga. Isang giyera kasi aniya ang anti-drug war campaign. Base sa talaan ng gobyerno, nasa 6,235 katao ang napatay sa anti-drug war campaign.  ",0
Radyo Inquirer On-Line,"Sa kanyang Talk to the People, sinabi ng Punong Ehekutibo na hindi niya rin naman hahayaan na magkaroon ng dayaan sa eleksyon. “Wala akong nakita sa totoo lang at hindi ako papayag. Pero ganoon pa lang, just to satisfy the doubts of a few of them para maimbestigahan ang results, ibigay sa tao kung ano ang nangyari,” aniya. Ang tinutukoy nito ay ang mga isyu at kapalpakan sa vote counting machines (VCMs) kayat hinimok niya ang Comelec na magsagawa ng imbestigasyon. “Sabi nila na nasira na hindi nakabasa ng vote. I hope that Comelec will also find time to investigate, just to disabuse the minds of those na may dayaan,” dagdag pa ni Pangulong Duterte. Una nang inihayag ng Comelec na 1,800 VCMs ang nagka-aberya noong araw ng botohan.  ",0
Radyo Inquirer On-Line,"Malaki ang indikasyon na tanging si Senator Risa Hontiveros pa lamang ang magiging tunay na oposisyon sa 19th Congress. Sa isang panayam, ibinahagi ni Hontiveros na maghahanap siya ng makakasama sa pagbuo ng minoriya sa Senado at agad siyang makikipag-usap sa mga interesado. Diin niya, napakalahaga na may oposisyon sa isang institusyon tulad ng Senado. “Ako, bilang miyembro ng oposisyon, ay nakataya pa rin ako doon at pagsisikapan ko po talagang maging mabisa po kami, lalo na sa mga susunod na taon,” aniya. Samantala, sinabi nito na wala siyang personal na nalalaman ukol sa kumakalat na balakin ni Sen. Cynthia Villar na maupo bilang susunod na Senate President. Aniya ang paghalal ng mamumuno sa Senado ay depende naman sa mabubuong mayorya.  ",0
Radyo Inquirer On-Line,"Pinuri ni Senator Leila de Lima sina Vice President Leni Robredo at Senator Kiko Pangilinan dahil sa pagsisilbing mitsa ng pag-asa at inspirasyon sa milyun-milyong Filipino. Aniya, kapuri-puri ang ginawang panghihikayat ng dalawa sa sambayanan para panindigan kung ano ang tama at makatarungan, gayundin ang kanilang panawagan para sa malinis at at tapat na gobyerno. “Many of our countrymen are grateful to two of our leaders who sparked hope and inspiration to million of Filipinos – VP Leni Robredo and Sen. Kiko Pangilinan. My most profound and admiration to both of them whose tandem is the most potent force for good governance and effective leadership,” sabi ni de Lima. Aniya, may pag-asa pa talaga dahil maraming Filipino ang nilabanan ang pagkalat ng mga maling impormasyon at ang pagtatangka na tuldukan ang kalayaan at demokrasya sa bansa. Marami aniya ang naliwanagan, nagsalita at nanindigan para sa maayos na pamamahala, katarungan para sa mga biktima ng patayan at maiangat ang kabuhayan ng mga nasa laylayan ng gobyerno.  ",0
Radyo Inquirer On-Line,"Nanawagan ang Palasyo ng Malakanyang sa publiko na magkaisa para tuluyang maghilom ang bansa sa ingay sa pulitika. Ginawa ng Palasyo ng Malakanyang dalawang araw matapos ang eleksyon kung saan nangunguna si dating Senador Ferdinand “Bongbong” Marcos Jr. sa pagka-pangulo at Davao City Mayor Sara Duterte sa pagka-bise presidente. Ayon kay acting presidential spokesman Martin Andanar, binabati ng Palasyo ang mga nanalo sa nakaraang eleksyon. “The Filipino people have spoken and now is the time to heal and unite as one nation and one people,” pahayag ni Andanar. Sinabi pa ni Andanar na ang katatapos na eleksyon ay pagpapakita na buhay ang demokrasya sa bansa. “As we wait for the official and final results, we have to underscore that this year’s political exercise is a showcase of the strength of our democratic system and institutions. Further, the high voter turnout is evidence of the growing political interest and maturity of our people,” pahayag ni Andanar. “We congratulate everyone for their cooperation in ensuring the 2022 national and local elections are generally peaceful and orderly,” pahayag ni Andanar.  ",0
Radyo Inquirer On-Line,"Sa kanyang patuloy na paghimok sa publiko na suportahan ang national vaccination program ng pamahalaan, nananatiling tapat si Senador Christopher “Bong” Go sa pagtulong sa mga komudidad na lubos na naapektuhan ng pandemya para muling makabangon lalo na ang mga ordinaryong manggagawa, gaya ng mga nasa public transport sector. Sa kanyang video message sa relief operation ng kanyang team para sa public transport workers sa Valencia City, Bukidnon, umapela si Go sa kanila na tiyakin ang kaligtasan ng mga commuter sa pamamagitan ng umiiral na health protocols. Hinimok din niya ang mga ito na magpabakuna at magpa-booster upang maprotektahan ang kanilang mga sarili at kanilang mga pasahero laban sa COVID-19. Bilang Chair ng Senate Committee on Health and Demography, naniniwala si Go na “there is light at the end of the tunnel” kung mananatiling disiplinado ang mga Filipino at tatalima sa mga itinakdang health at safety laban sa COVID-19. “Magtulungan lang tayo. Sino lang ba ang magtutulungan kung ‘di kapwa nating Pilipino. Kung nasa priority list na kayo, pakiusap lang magpabakuna na kayo. Ang bakuna ang susi o solusyon para unti-unti tayong makabalik sa normal nating pamumuhay gaya noon. Pakiusap lang namin, disiplina at kooperasyon lang,” saad ni Go. Isinagawa ang relief operation sa Valencia City gymnasium kung saan hinati ng staff ni Go sa mas maliliit na grupo ang 450 beneficiaries na binubuo ng habal-habal at tricycle drivers para sa pamamahagi ng masks at mga pagkain. Nagbigay din ang team ng mga bisikleta, computer tablets at mga bagong pares ng sapatos sa mga piling indibidwal. Pinayuhan din ni Go ang mga benepisyaryo, partikular ang mga may karamdaman, na bumisita sa Malasakit Center sa Bukidnon Provincial Hospital sa Maramag kung saan maari nilang mapakinabangan ang medical assistance ng pamahalaan. “Ang Malasakit Center po ay para sa mga poor and indigent patients. Tutulungan ho kayo ng Malasakit Center at wala pong pinipiling pasyente ang Malasakit Center. Ang Malasakit Center ay para po sa Pilipino,” pagtitiyak ni Go. Sa ngayon, mayroon nang 151 Malasakit Centers sa buong bansa.  ",0
Radyo Inquirer On-Line,"Ipinangako ni Pangulong Duterte na kahit matapos ang kanyang termino, patuloy siyang magsisilbi sa sambayanan. Sinabi niya na tutulong siya sa mga kapwa Filipino sa abot ng kanyang makakaya. Aniya sa pagbaba niya sa puwesto sa darating na Hunyo 30, mananatili lamang siya sa kanyang bahay sa Davao City. “And I will stay here in Davao. Even as a civilian, I will still help you. Just like what I promised when I first became mayor, I am Rodrigo Duterte, and I will remain your servant,” diin ng Punong Ehekutibo.  ",0
Radyo Inquirer On-Line,"Umapela ang Human Rights Watch (HRW) kay presidential candidate at dating Senador Ferdinand “Bongbong” Marcos, Jr. na agad tugunan ang human rights situation sa Pilipinas. Inilabas ng international group ang pahayag kasunod ng pangunguna ni Marcos sa presidential race ng 2022 National and Local Elections. Base kasi sa partial at unofficial tally ng Commission on Elections (Comelec) transparency server hanggang 11:47, Martes ng umaga (Mayo 10), nakakuha na si Marcos ng 30,826,024. Ayon kay Phil Robertson, Deputy Asia Director ng Human Rights, dapat ideklara ni Marcos ang paghihinto ng ‘war on drugs’ na nagreresulta sa umano’y extrajudicial killing. Dapat din aniyang ipag-utos ni Marcos ang pagsasagawa ng imbestigaston at pagsasampa ng kaso laban sa mga opisyal na responsable sa mga hindi makatarungang pagpatay. “Marcos should publicly order the military, police and other security forces to cease targeting activists, human rights defenders and journalists for killing and other rights violations,” apela pa ni Robertson. Dapat aniyang itigil na ang ‘red-taggging’ o pag-aakusa sa mga aktibista at kritiko ng gobyerno na miyembro o tagasuporta ng komunistang grupo. Sinabi rin ni Robertson na kailangan ang buong kooperasyon ni Marcos sa imbestigasyon ng International Criminal Court (ICC) ukol sa umano’y “crimes against humanity” na ikinokonekta kay Pangulong Rodrigo Duterte at iba pang opisyal. “He should support the Philippines rejoining the Rome Statute of the International Criminal Court,” aniya pa. Dagdag pa nito, “He should otherwise seek to reverse human rights violations by the Duterte administration, notably by dropping the charges against Senator Leila de Lima and ordering her release from detention.”  ",0
Radyo Inquirer On-Line,"Ibinasura ng Commission on Elections ang tatlong disqualification case laban kay dating Senador Ferdinand “Bongbong” Marcos Jr. Inilabas ng Comelec ang desisyon, isang araw matapos ang eleksyon kung saan nangunguna si Marcos sa partial at unofficial tally sa pagka-presidente. Una rito, sinabi ni Comelec Commissioner George Garcia na maaring dumulog sa Supreme Court ang mga naghain ng reklamo laban kay Marcos. Kabilang sa mga naghain ng disqualification case laban kay Marcos ay ang Akbayan party-list; Abubakar Mangalen na chairman ng Partido Federal ng Pilipinas faction at Campaign Againt the Return of the Marcoses and Martial Law.  ",0
Radyo Inquirer On-Line,"Nagparating ng pasasalamat si Presidential candidate Ferdinand “Bongbong” Marcos, Jr. sa mga mamamayang Filipino na sumuporta sa kaniyang kandidatura. Kasabay ito ng pangunguna ni Marcos sa presidential race ng 2022 National and Local Elections (NLE). Base sa partial at unofficial results ng Commission on Elections (Comelec) transparency server hanggang 11:17, Lunes ng gabi (Mayo 9), nakakuha na si Marcos ng 25,489,420 votes. Gayunman, sa ‘Address to the Nation’ sa Facebook, sinabi ni Marcos na kailangan pa ring magbantay dahil hindi pa tapos ang bilangan sa mga boto. Marami na aniyang nagsasabi na tapos na ang bilangan ngunit ani Marcos, dapat hintayin ang magiging pinal na resulta ng halalan bago magdiwang. “To all of those who have been with us in this long and sometimes difficult journey for the last six months. I want to thank you for all that you have done for us,” ani Marcos. Libu-libo aniya ang volunteers, parallel groups, at political leaders na nagtiwala sa kanilang mensahe ng pagkakaisa sa bansa. Kahit hindi pa tapos ang bilangan, hindi na aniya niya mahihintay na magpasalamat sa lahat ng tumulong, sakripisyo, oras, nakiisa sa kanilang mga ipaglalaban at iba pa. “Kung tayo’y palarin, aasahan ko ang inyong tulong ay hindi magsawa, ang inyong tiwala ay hindi magsawa dahil marami po tayong gagawin dito sa ating hinaharap,” dagdag nito.  ",0
Radyo Inquirer On-Line,"Nagsasagawa na ang Philippine National Police (PNP) ng imbestigasyon ukol sa mga hinihinalang insidente ng vote-buying sa 2022 National and Local Elections. Sa isang press conference, sinabi ni PNP officer-in-charge Lt. Gen. Vicente Danao Jr. na mayroong naiulat na hinihinalang kaso ng vote-buying sa ilang lalawigan sa bansa. Masusi aniyang sinisiyasat ang mga ulat upang makapaghain ng reklamo ng mga awtoridad laban sa mga suspek. Hanggang Mayo 7, sinabi ng Commission on Elections (Comelec) na nag-iimbestiga ng 10 kaso ng umano’y vote-buying. Naipadala ang mga ulat sa kanilang opisyal na email address at Facebook page.  ",0
Radyo Inquirer On-Line,"Naglabas ng pahayag si Attorney Jaye dela Cruz – Bekema, ang chief legislative officer ni Senator Risa Hontiveros, ukol sa naging pahayag ni Attorney Ferdinand Topacio, Ayon kay dela Cruz – Bekema ang naging pahayag ni Topacio ay pagtatangka lang na siraan si Hontiveros, na kabilang sa mga kumakandidato sa pagka-senador. Aniya si Mark Clarence Manalo, isang dating staff ng Pharmally Pharmaceutical, na nasasangkot sa ‘COVID 19 essentials scandal,’ ang lumapit sa kanila at nagsabi na mayroon itong ‘proposal.’ “Mayroon akong patunay na may isang nagngangalang Clarence na nag-message sa akin noong February 17 tungkol sap ag-desist sa kaso. Hindi ko ito pinatulan at nag-text pa siya ng follow-up in all caps,” sabi ni dela Cruz- Bekema. Dagdag pa niya na noong mg panahon na iyon ay kabuwanan na niya ng panganganak kayat imposible na makapag-isip pa siya ng anuman laban sa isang testigo. “Kung ako ang namimilit, bakit sila ang nangungulit?’ tanong pa nito at sinabi pang; “Hindi magpapaloko ang mga mamamayan kay Mr. Topacio. The people will not be fooled by his clownery, not today or ever.” Nabanggit pa nito na may ‘screenshots’ siya ng pagpapalitan nila ng text messages ni Manalo.  ",0
Radyo Inquirer On-Line,"Dalawang araw bago ang 2022 National and Local Elections, sinira ng Commission on Elections (Comelec) ang mga depektibong official ballots, roadshow ballots, at iba pang accountable forms, Sabado ng umaga (Mayo 7). Pinangunahan ang naturang aktibidad ni Comelec Commissioner George Erwin Garcia, kasama si acting spokesperson John Rex Laudiangco. Sinabi ni Garcia na bahagi ng kanilang quality control effort na matiyak na walang depekto ang mga balota, tulad ng pagkakaroon ng mantsa, maling kulay at sukat, at iba pa. Nasaksihan ang aktibidad ng media, political parties, at iba pang observer sa National Printing Office sa Quezon City. Ayon kay Laudiangco, aabot sa 933,311 balota ang sinira ng poll body, kabilang ang 586,988 official ballots at 346,323 roadshow ballots. Ginamit aniya ang mga ito sa voters’ education campaign. Samantala, sinabi ng Comelec na nasa 67,442,616 ang kabuuang bilang ng official ballots para sa halalan sa Lunes, Mayo 9.  ",0
Radyo Inquirer On-Line,"Bagamat naayon sa batas ang dagdag sa kontribusyon sa PhilHealth, sinabi ni independent presidential aspirant Panfilo ‘Ping’ Lacson na makakabuti kung ito ay ipagpapaliban muna. Katuwiran ni Lacson, makatarungan lamang na pagpahingahin muna sa mga dagdag gastusin ang mga miyembro ng PhilHealth dahil nananatili ang mga hamon ng pandemya. “It is within the provisions of the Universal Health Care Ac to increase, although it may not be advisable at this pointin time because we are still reeling from the effects of the pandemic,” sabi pa nito. Noong nakaraang taon, ipinagpaliban na ang karagdagang 0.5 porsiyentong dagdag sa PhilHelath premium dahil sa pandemya. Nabanggit din ni Lacson na maraming maliliit na negosyo ang hindi pa nakakabangon at dagdag panibagong pasanin sa kanila ang karagdagang kontribusyon sa PhilHealth sa kasalukuyang sitwasyon.  ",0
Radyo Inquirer On-Line,"Naalarma si Navotas City Aksyon Demokratiko party Congressional candidate Lutgardo “Tatay Gardy” Cruz sa maruming taktika ng mga kalaban sa pulitika. Ayon kay Cruz, target ng mga kalaban na magpalabas sa media ng isang pekeng survey ng isang kompanya na RP Mission Development Inc.  na nagsasabing nangunguna ang kalaban na mayroong 92 percent samantalang anim na porysneto lamang aniya ang kanyang nakuha sa preferential vote sa fishing capital ng bansa. Balak din aniya ng kalaban sa pulitika na gumawa ng isang scenario kung saan ico-cover ng media ang gagawing raid sa isang bahay kung saan madidiskubre umano ang nga Comelec ink at market ballots na naroon ang kanyang pangalan. Ibinunyag pa ni Cruz na magsasagawa rin ng vote buying ang kanyang mga kalaban at mamimigay ng mga sample ballot na nakasulat ang kanyang pangalan. Ipakakalat umano ito sa social media at gagawing frame up sa kanya. Palalabasin din aniya sa mass media ng mga kalaban na diskwalipikado na siya sa eleksyon. Kaya panawagan ni Cruz sa mga botante sa Navotas, maging mapagmatyag at huwag maniwala sa ikinakasang “Great Navotas Hoax.” Bahagi rin aniya ng plano ng mga kalaban na maglabas ng pekeng survey ng RPMDI na pinamumunuan ng isang Dr. Paul Martinez. Dahil dito, pinag-aaralan na ni Cruz na idemenda ang RPMDI. Si Cruz ay nagsilbi ng tatlong termino bilang konsehal at naging vice mayor ng Navotas mula 2001 hanggang 2004.  ",0
Radyo Inquirer On-Line,"Bumuo na ng komite ang Office of the President para mangasiwa sa transition power kapag bumaba na sa puwesto si Pangulong Rodrigo Duterte sa Hunyo 30. Ayon kay acting presidential spokesman Martin Andanar, si Executive Secretary Salvador Medialdea ang mamumumuno sa naturang komite. Ayon kay Andanar, si Medialdea ang maghahanda at magpapatupad ng transition plan ng OP. Hindi naman tinukoy ni Andanar kung sino ang mga magiging miyembro ng komite.  ",0
Radyo Inquirer On-Line,"Makatatanggap na ng buwanang P500 na ayuda ang mga indigent senior citizens, solo parents, person with disabilities sa Quezon City. Ayon kay Quezon City Mayor Joy Belmonte, isang taon na matatanggap ang ayuda. Ayon kay Belmonte, inaprubahan ng lungsod ang Ordinance No. SP-3115, S-2022 para matulungan ang mga indigent senior citizens, solo parents at PWDs na makaagapay sa pandemya sa COVID-19. “Isa itong paraan para mapagaan ang epekto ng pandemya at pagtaas ng presyo ng bilihin, lalo na sa mga senior citizens, solo parents at PWDs,” pahayag ni Belmonte. “Malaki ang maitutulong nito para sa kanilang araw-araw na gastusin sa pagkain, gamot at iba pang pangangailangan,” dagdag ng alkalde. Ayon kay Belmonte, matapos ang isang taon, pag-aaralang muli ng lokal na pamahalaan kung mananatiling eligible ang mga benepisyaryo.  ",0
Radyo Inquirer On-Line,"Inihayag ni Vice President Leni Robredo na wala nang rason para manatili pa sa kulungan si Senadora Leila de Lima. Kasunod ito ng pagbawi ng dating Bureau of Corrections (BuCor) officer-in-charge na si Rafael Ragos ng kaniyang salaysay sa kasong Bilibid drug trade ng mambabatas. “Mahigit limang taon nang nakakulong si Senator Leila de Lima, pero kahit isang gramo ng ilegal na droga, kahit isang pahina ng documentary evidence, walang naihain laban sa kanya,” saad ni Robredo. Dagdag nito, “Ngayon, pati ang mga testimonyang ginamit na batayan ng pagpapakulong kay Sen. Leila ay isa-isa nang binabawi ng mga nagbigay nito.” Patunay aniya ito ng matagal na niyang iginigiit na walang kaso laban sa senadora. “Ang tanging kasalanan niya ay ang magsabi ng totoo at ipagtanggol ang karapatan ng mga kapwa natin Pilipino,” saad pa ng bise presidente. Giit pa nito, dapat nang palayain si de Lima sa lalong madaling panahon. “Kaisa ko ang bawat Pilipinong naniniwala sa hustisya sa panawagan: Free Leila now,” ani Robredo. Noong nakaraang linggo, naunang binawi ng self-confessed drug lord na si Kerwin Espinosa ang mga naging salaysay laban kay de Lima.  ",0
Radyo Inquirer On-Line,"Ngayon Araw ng Paggawa, pinapurihan ni Vice President Leni Robredo ang mga manggagawang Filipino. Sa kanyang mensahe, sinabi ni Robredo na ang dignidad ng manggagawa ay hindi nasusukat sa kanyang kakayahan na maitawid ang pang araw-araw na pangangailangan ng kanyang pamilya. “Alahanin natin na sinumang naghahanapbuhay nang buong puso at katapatan ay nakaambag hindi lang sa ekonomiya kundi pati sa pag-abot ng mga pangarap, pagpapatibay ng kapayapaan at katatagn sa mga komunidad at pagpapalakas ng mga nasa laylayan,” sabi nito. Kailangan aniya, tunay na gawin prayoridad ang kapakanan ng mga manggagawa. “Sa pagdiriowang natin sa ating mga manggagawa, sabay-sabay tayong humakbang patungo sa isang mas maliwanag na kinabukasan. Malaya sa gutom, karahasan, katiwalian. Walang Filipinong maiiwan,” diin ng presidential aspirant.  ",0
Radyo Inquirer On-Line,"Sinaluduhan ni Pangulong Rodrigo Duterte ang lahat ng mga manggagawa sa bansa. Sa mensahe ng Pangulo ngayong araw, Mayo 1 o Labor Day, sinabi nito na patuloy na pagsusumikapan ng administrasyon na mabigyan ng patas na oportunidad ang lahat ng mga mangagawa. “I join the entire nation in honoring all our mighty Filipino workers through the celebration of this year’s Labor Day,” pahayag ng Duterte. Sinabi ng Pangulo na bagamat ilang araw na lamang at patapos na ang kanyang administrasyon, sinabi nito na patuloy niyang isusulong ang kapakanan ng mga manggagawa. “This administration, even if it is coming nearly to a close, shall remain committed to providing the people with the opportunities they need to realize their full potential. It is my hope that this day recharges everyone as you continue to work for yourselves, your families and our nation,” pahayag ng Pangulo. Biniyang pugay ng Pangulo ang mga manggagawa dahil sa kanilang “great passion, integrity at professionalism.” Isang paalala aniya ang Labor Day para kilalanin ang karapatan ng mga manggagawa. “Our people have been known worldwide for the great passion, integrity and professionalism they demonstrate in everything that they do. These qualities have not only brought economic gains to our country but have also been a source of immense pride and encouragement among our people,” pahayag ng Pangulo. “For these reasons, I welcome this yearly occasion with much fervor. On this day, we are given the chance to celebrate all the triumphs and progress that the labor movement has accomplished over the years. We are likewise reminded to overcome the challenges by recognizing the rights of our workers and reassessing the systems that may hinder their growth and development,” dagdag ng Pangulo.  ",0
Radyo Inquirer On-Line,"Napanatili ni presidential frontrunner Ferdinand “Bongbong” Marcos Jr. ang malaking kalamangan sa voter preference bago ang May 9 elections. Ito’y nang sumampa ang kanyang rating sa 64 percent, ayon sa pinakahuling resulta ng Laylo Research pre-election survey  na isinagawa mula April 14 hanggang 20 at nilahukan ng 3,000 respondents. Sa kaparehong upward trajectories sa mga nakalipas na surveys na isinagawa ng polling firms na Pulse Asia, OCTA Research, Social Weather Stations, at Publicus sa nakalipas na dalawang buwan, posibleng pumalo pa sa 70-percent ang preference level ni Marcos, ayon sa kanyang kampo. Ipinakita sa latest Laylo Research survey na nadagdagan si Marcos ng 3 percentage points mula sa kanyang March performance na 61 percent, na nagbigay sa kanya ng 43 points na kalamangan sa malayong pumapangalawa sa kanya na si Vice President Leni Robredo na nakakuha lamang ng 21 percent voter preference. Samantala, dinumog muli ang UniTeam nina Marcos at running mate nito na si Inday Sara Duterte sa Cagayan de Oro, Martes ng gabi, na nagresulta sa panibagong grand rally na dinaluhan ng libo-libong mga tagasuporta  ",0
Radyo Inquirer On-Line,"Naniniwala si reelectionist Senator Leila de Lima na malapit ng mapatunayan na tama ang kanyang paulit-ulit na iginigiit na gawa-gawa o imbento lamang ang mga kasong isinampa laban sa kanya. Ito ang naging pahayag ni de Lima kasunod nang pagbawi ni drug suspect Kerwin Espinosa sa kanyang mga pagdidiin kay de Lima sa mga pagdinig sa Senado. “Finally, Kerwin Espinosa, who was used by this Duterte machine under threat and coercion to implicate me in the drug-trade, has admitted that everything he has said about me in the Senate hearing are all lies and that I have nothing to do with the drug trade or with illegal drugs,” diin pa nito. Dagdag pa ng senadora, ang mga naging pahayag ni Espinosa ay patunay lamang ng mga maaring magawa ni Pangulong Rodrigo Duterte at ng kanyang mga tauhan sa loob at labas ng Department of Justice (DOJ), tulad ng mga gawa-gawang testimoniya at ebidensiya para siya ay mapaghigantihan. Aniya, dahil pababa na sa puwesto si Pangulong Duterte, maaring asahan na susunod na kay Espinosa ang iba pang mga iniharap na testigo laban sa kanya.  ",0
Radyo Inquirer On-Line,"Anim na kandidato lamang sa pagka-pangulo ang dadalo sa panel interview na inorganisa ng Commission on Elections (Comelec) at Kapisanan ng mga Broadkaster ng Pilipinas (KBP). Ayon kay Comelec Commissioner George Erwin Garcia, ito ay sina Senador Manny Pacquiao, dating presidential spokesman Ernesto Abella, Labor Leader Leody de Guzman, dating Secretary Norberto Gonzales, Faisal Mangondato at Dr. Jose Montemayor Jr. Hindi dadalo sina presidential candidates Ferdinand ‘Bongbong’ Marcos Jr., Vice President Leni Robredo at Manila Mayor Isko Moreno. Para naman sa Vice Presidential candidates, kumpirmadong dadalo sina Senate President Vicente “Tito” Sotto III, Rizalito David, Manny Lopez at Carlos Serapio. Ang panel interview na ito ay kapalit ng nabasurang “PiliPinas Debates” ng Comelec. Una ng sinabi ni Garcia na ‘taped as live’ na ieere ang mga interview at walang editing na gagawin. Ieere ito mula sa Mayo 2 hanggang 6.  ",0
Radyo Inquirer On-Line,"May 10 araw bago ang eleksyon, todo-handa na ang Department of the Interior and Local Government (DILG) at ang Philippine National Police (PNP). Sa Laging Handa Public Briefing, sinabi ni DILG Undersecretary spokesman Jonathan Malaya na titiyakin ng kanilang hanay na magkaroon ng kaayusan, tahimik at mapayapang eleksyon sa Mayo 9. Hindi lang aniya ang peace and security ang babantayan ng kanilang hanay kundi ipatutupad rin ang minimum public health standards para makaiwas sa sakit na COVID-19. Sa ngayon, sinabi ni Malaya na nasa 16,820 PNP personnel ang nakatalaga para sa election duties. May karagdagang 41,965 na personnel ang nakatalaga sa 5,431 na checkpoints sa buong bansa. Mayroon din aniyang itinalaga ang PNP na dalawang mobile force units saa bawat probinsya para agad na makaresponde sa kahit na ano mang posibleng karahasan sa araw ng eleksyon. “Sa mga hotspots naman, nakapagdagdag na po tayo ng additional police units sa 104 municipalities and 14 cities na na-identify ng Comelec to be under the red category in the election hotspots,” pahayag ni Malaya. Kahit aniya nahaharap ang bansa sa pandemya, hindi opsyon na suspindehin ang eleksyon. “The suspension of the elections is not an option. And kaya po para masiguro natin na tuluy-tuloy ang ating eleksyon kahit sa harap ng pandemic, kahit tayo ay under a pandemic, mayroon pong binuong New Normal Committee ang Commission on Elections sa pangunguna ni Commissioner Aimee Neri, at kami po sa DILG ay kasama diyan sa komiteng iyan ‘no,” pahayag ni Malaya. Ayon kay Malaya, magkakaron ng symptoms checking sa lahat ng mga botante sa mga presinto sa buong bansa. Ang mga makikitaan ng sintomas ay ililipat sa isolation polling place na nakatayo sa loob mismo ng eskuwelahan o polling center.  ",0
Radyo Inquirer On-Line,"“Hindi ito kailanman mangyayari sa ilang kadahilanan.” Ito ang naging pahayag ng kampo ni Presidential candidate Ferdinand “Bongbong” Marcos, Jr. sa pagtanggai sa hamong one-on-one debate ni Presidential aspirant at Vice President Leni Robredo. Ayon kay Atty. Vic Rodriguez, tagapagsalita ni Marcos, batid ni Robredo ang mga dahilan kung bakit. “Nauunawaan ko ang kabiguang naramdaman ni Ginang Robredo na makaharap sa isang pagtatalo at bangayan si presidential frontrunner na si Bongbong Marcos,” saad nito. Maari aniyang magkaiba ang paniniwala nina Marcos at Robredo hinggil sa pamamaraan ng pakikipagtalastasan sa mamamayan. Positibong pangangampanya at walang paninira aniya ang gabay ng UniTeam, kung saan deretso aniya sa taumbayan ang mga mensahe at panawagang pagkakaisa. “Pawang mga negatibo, panlilinlang at paninira naman ang sa kampo ng dilawan,” ani Rodriguez. Dagdag nito, “Sa panahon ng krisis sa ekonomiya na dulot ng pandemya ay malaking ginhawa marahil sa naghihirap na mamamayan ang makitang kalmado lang na nangangampanya at hindi nag-aaway at nagsisiraan ang mga taong naghahangad na mamuno sa bansa.”  ",0
